ID,User,ASIN,Rating
42028,A2A96H9YA1LG7G,1476755604,5
67446,A3EJDCT3TAEC2,1490559175,3
7073,A1R5QZMPDS13Y0,0425269868,4
94042,A3HY7DE45OAY0G,B008AXX9CK,4
94501,A33JTEMYGCO69V,B00A6NG154,3
46247,AQGUOLZBA6M7V,1477808663,5
47008,A1H91CXX9TWOD9,1477817484,2
34444,A21H10PWSPOB6Y,1467980757,4
96934,A1O2B483655HVU,B00CK51JT4,3
95197,AHTADIS5BGOE,B00B5XDXPA,4
44891,A24ZVEGQ47AOP0,1476783284,5
98927,A2L1019ZU1MEDJ,B00E2QS6SG,3
105681,A1C7DFNSXTY09X,B00J1SP9FI,5
98671,A1HDHWO3552XAG,B00DY8HARG,5
1466,AXJBI207PYUTX,0062294776,5
71199,A2S6PNLDG9Q2JA,1492108421,5
26023,A3NNQL8PGWP33S,0991379632,5
107358,A38I2YE5DPF9PT,B00KCE1ISM,4
2049,A33WLB4OI1Y1K0,006230240X,4
107147,A37J1XCFNH6FM4,B00KA0AGJK,4
3552,AIH41FDX1K0Z4,0345545869,5
50234,AQGUOLZBA6M7V,1480276855,5
37041,A3GUHMXFZRA2NO,1476718970,5
28868,AYX4FFM42UGTM,144235948X,5
90815,A2QYUBJQ3YL2LR,1938623533,4
73631,ASMF7OU99H1RI,1492706671,5
94212,A2LLGLMTGAQ8B4,B008P4LJG2,5
52272,A2ULVKYA9WLDXW,1481268503,4
37068,A3AXMI34CKM714,1476718970,5
80425,A1098Z3D7ENJ2F,149473592X,5
24732,A34RCMEBA3J81X,0989713482,5
80305,A1HWO7RDDIVFLA,149473592X,5
36915,AL4D6OHMS2Z9P,1476718202,4
11905,A33UUSX8ECQTRQ,0615789684,5
16236,AUZ96COITGKE3,0984887873,5
19558,AIYLXC2Y5I8ER,0988715805,5
809,A2BFYRLZH7A1VM,0062273248,3
69971,A2H9D0AF35Y336,1491208295,4
101991,A9508DHWVHBTN,B00GLSBYYG,4
24539,A1UM387KQMVO7I,0989598403,5
24570,A2R13SOM0THZHS,0989598403,4
100560,A1M17SUAWG5M6T,B00FGFYIS4,2
24434,A1X2URS71RRMMF,0989492559,5
100092,A1H35RNPTPP9RI,B00F5DF9QC,5
89652,A2I4SQOSEF7WH5,1936305380,4
92970,A11HOEJXN58FV9,1940941423,5
10957,A31URM7SS8IR2Y,0615752179,5
55095,A17JIHQIDWN21H,1482332574,4
96774,ADK5O47A6XJE3,B00CD36FKQ,5
104536,AHBARDTLF35PU,B00HYQJPC2,3
55634,A2O3YPJ1EIUPBO,1482524058,5
23692,A12UX1CNPEAGRP,0989450236,5
19610,A2PCNSPPCX8PW9,098871583X,5
67028,A3ACA6FU13U4FI,1490506853,5
32056,AIL5WGEV9YQWB,1455578312,4
104952,A5FDYZB6MG2TT,B00IA9TLBM,4
51859,AGRMRLL4ODM0J,1481152718,5
76346,A11DGICZ5FHOSY,1492976423,5
41458,A3B143RS9OTU6F,1476755590,5
20967,A91RLPI66B9VN,0989108171,5
30043,A1SBY322HL3ZNU,1451533969,5
60175,AASTU15DMDYH3,1484085906,5
21881,A2XV7EIBRJFKXH,0989269868,5
37750,A583IJVMHAGS9,1476730946,4
72287,A958LJ1BUJLG5,1492286966,5
41298,ANO600Q3MHQ5P,1476755590,5
63048,A1E4B8934J8B9V,1484994566,4
45567,A3V9JJ9MCZHTMQ,1477665412,5
36799,A1MU8E76C6HXW4,1476718202,5
94219,A2103X7H4V415L,B008P4LJG2,5
78469,AM4XZBQH36O2M,1493788868,5
23339,A22LJ6GK8QBVVK,0989450201,5
104185,A2NQ5QACID1U71,B00HTJJSSU,4
56807,A3PAO2ZX54VV6J,1482692163,5
10104,A3EDPGDBDCMJNJ,0615608868,5
88114,A2BEMAR3CI9CFQ,1620612917,5
13964,AB2F1REXB95PU,0615868401,5
82339,A2QV7N20M8P53L,149539090X,5
20065,A3QE5TF98IRK1V,0988812517,5
34538,A2EQF7DCMLRCSM,1468161660,5
45129,APDBYAGNSIIXZ,1477473971,4
100311,A1PDFSFAPKA25R,B00FG2LWWM,5
20549,A3ES0XIED7769J,0989104400,5
108155,AM4XZBQH36O2M,B00KUEGX16,4
104946,A3NDST1X8JVAP7,B00IA9TLBM,5
93493,A1WZ6KEPMXI5BK,1941098126,3
26698,AIH41FDX1K0Z4,099173274X,5
35938,A1RM1BXXU6KJPM,1471133567,5
90344,AQ4YL3WWSNW35,1938404017,5
101424,A1J6MXAQH527O3,B00G8BHJB8,2
43632,A1LST4I72EIH9P,1476763623,5
80890,A5I6VGSYW7U8L,149484172X,5
52588,A1O79BLZSTP53I,1481841009,2
51953,A1DF4OCCH3PWLK,148117567X,3
47876,A36OSLFGMUSPHO,1479218685,5
46301,AEUQJAEY6HA8F,1477808663,5
95205,AADPW84YYQPF1,B00B6LRUOG,4
96258,AEH3WS6O1QR7Z,B00C4BA44K,5
64572,A1ZX4RV2WOVXET,1490313281,5
65080,A1J4BSROV54M8U,149033730X,4
15139,A1RN75YVR2O8MQ,0778315703,4
105140,A1V3TIPMB2EDRU,B00IGW2ZXY,2
26997,A34P0LU7HW1MG1,0992106818,4
86381,ACJS6J7UEXT5,1499324855,5
79245,AWXZ08SEPOAAO,1494289105,5
59191,AVGYENZU56KBR,1483998819,5
54371,A1TRPF16TY1Q0K,1482015560,4
51488,ALW3IUB62CD3N,1481058134,3
44822,A11WDELD5KF3HP,1476776040,5
15598,ACJSEMUKOMAX1,0804176825,5
97389,A2ISJ6GF6EGDAT,B00CSEHXQU,5
106475,A3IWM2EU4BUMSD,B00JIWJ78C,5
106211,A27V6NFIQ8XFBW,B00JFHKEOG,4
20559,A17ZSGJ0MGJSQM,0989104400,4
76755,A1IRJF1O5GJIMO,1492998214,5
99888,A2VHD8U494G5M4,B00EUBGT7I,4
31243,A2YOFCOEKH3KB,1455574856,5
42779,A2LBU8ZARC0QHC,1476759006,4
108500,A2ZU73E6RDADJV,B00LDD8NDO,5
88204,A1F3UZSHITMWCN,1622660005,5
79761,A2HAXNDRZ0RX20,1494469170,5
13506,A3GZM06IX0659S,0615849601,4
93872,A1O79BLZSTP53I,B006R6JVH4,4
31622,A2Q8UD0KVSQC3G,145557631X,4
50916,A1GG7IGPDV99SL,1480536466,5
24906,A3MQ1DCPHXBAHY,0989740633,4
43380,A29M69HGLQSG8Z,1476763526,5
106010,A33JTEMYGCO69V,B00JDLFHRI,4
92616,A1GAATV9SRT5BI,1940652073,5
21503,A1AN3YEFHL5TYN,0989247910,5
94614,A34AQ61OIPR72L,B00AIF3QD0,4
9429,A2IP8CT8CHOVPB,0578125439,5
12033,A2QYUBJQ3YL2LR,061579615X,3
65479,A2R13SOM0THZHS,1490381716,4
94618,A3FQWDNO97VUGG,B00AIF3QD0,5
95184,A3QLMOH8UIPL74,B00B5XDXPA,4
24974,A3LG1AZPNSXYRA,0989740633,5
28688,A2KOR8DEDS4HZ3,1419970291,4
34015,A14ZYLW0816G0P,146109111X,3
87523,AJ4WR7QDNTTEZ,1619215020,4
67205,A2EP4BREV46QZ8,1490559175,5
48517,ALY4MQYVAEE4U,1479390046,5
40510,AOMA51YP1JQZ5,1476751404,5
91119,AHBARDTLF35PU,193885733X,3
35488,A203QQMJRIN721,1470124327,5
62264,A3B143RS9OTU6F,1484920066,5
39874,AYX4FFM42UGTM,1476744106,5
100696,A3D4Z4MKKR3LZD,B00FIWMEU4,4
90467,A3C08VYHPRD8Z6,1938404610,2
45703,A23VKINWRY6J92,1477805028,4
91063,A10A5HRIBOEYAR,1938701062,5
101900,A1KWFT7KHKBHIH,B00GL6FUMU,4
102677,A19DWIC1T7127Y,B00H0V069M,5
21603,A2S9JNZ43F2IRR,0989247953,5
14916,A31VVIXC2P84GG,0751552615,3
63953,A1DJCR1E71SR2C,1489553207,4
24061,A2T1K8UOQNIKRU,0989450252,3
73159,A1RD05YFMWKM4Y,149236522X,4
58551,A7JP18FAO1EA9,1483940993,5
100163,AWEJZKUA7PKS4,B00FA2B9S0,5
49636,A7R4EAQ4KHLIY,1480170623,5
90858,A2N8XI9PTDAC3K,1938623533,4
34630,A2PWCLHSY97X3Q,1468161660,5
44841,A1FOA6ZJTM31O3,1476776040,5
98734,A2Q8UD0KVSQC3G,B00DY8HARG,4
87498,A1PNUOUUJ6AGUJ,1619215020,4
3971,A34BRH9R7DHXWU,0345803507,5
4413,A3MG89ICK0CKK8,0373778295,5
94521,A13KP9R4K5RZES,B00A6NG154,4
82733,A1J4BSROV54M8U,1495459225,4
32802,A2QRFHJ2MOY662,1455599050,5
32156,A1VDDI7W67UFR8,1455578312,4
52792,AC1E4QBYUSXGY,148188669X,5
30747,A179Q0SO6QMZ97,1455548987,5
51519,AW4NFCPN81CS3,1481058134,4
15750,A57OI31NU3CK,0981943667,2
103126,A2LYOOGJLVVM5S,B00HCMZZQ8,5
103963,A163XZU3HM4EHV,B00HOIH342,5
60504,A1ZDXZB7BL55ET,1484125460,5
89189,AWGWD8R8PLWH3,1630350192,5
84346,A1K8IDNOJ69AE1,1496145437,5
52946,A35JQNJCE24RF3,1481901907,4
62181,A3PUL1CK9C5I9,1484909917,5
86768,AKCNUNETFH3LX,1499752822,3
76589,A1JLU5H1CCENWX,149298079X,5
72304,A36FB1JNBSVZRE,1492286966,4
28040,A22VZG6L26GEE3,1402244428,5
80452,A3KCWBZLTGI9NK,1494751534,4
65589,A292B34WEM7N62,1490392602,3
47894,A24Z79OS5VQA7Y,1479218685,5
8706,A31NKBEP533K8P,0451468279,5
76911,A14Y5Q10XE2ZYJ,1493511459,5
88892,A9OMWAKOUCE2H,1630350095,3
7009,A2MD57B122PGJ1,042526985X,5
77691,A2UBCRHC78YZXB,1493643274,4
18808,A20K2EXYUN4W33,0988489198,3
16188,AXMNLUJHA9RG7,0984887873,5
77172,ASD9MWPTD49XO,1493584154,5
64737,A78M30OHF34LB,149031802X,3
51511,A15WWOTR3FBTD0,1481058134,5
36811,A3TJIJ3RJDOSNM,1476718202,5
95220,A1VOV2KWOAVLAA,B00B6LRUOG,2
56598,A33OM5IX0UBUS7,148265864X,3
47468,A39B4H20EJ9PMT,1478132744,5
56093,AL4D6OHMS2Z9P,1482628961,3
30641,A2H1P8DHEPJ7YK,1455548987,5
23290,A3326UAF6R1PJM,0989450201,5
73182,A2735JIVUDTBZ0,149236522X,4
57138,A3ES0XIED7769J,1482747634,4
86606,A3ER1IML5T7SBS,1499646704,4
10219,A3U7TAQCXOLO6W,0615680046,4
98110,A3326UC548HDXO,B00DGVFUJG,5
74269,A2H08Q7AT8HV86,1492767891,3
94274,A958LJ1BUJLG5,B009CE4TG6,5
23145,A2UMAQ532HI9S,0989416496,5
71289,A32G8BGJSIQ86Q,1492110221,3
95041,A1NHA030AF9QIL,B00B3KPBSW,4
73326,AH70YI6PAG4GV,1492371289,5
8896,A1VL9IMB6EJLM3,0451468279,4
40693,A1O2B483655HVU,1476752192,1
87395,A35SO7645H4XRP,1612186009,5
100057,A1ENV91MFAEVA3,B00F31FRKO,5
14451,AOMA51YP1JQZ5,0615910521,5
70652,A2VSFHELFF7ICE,1491274204,5
93381,A1DLH25UVGTPDI,1941098126,2
14372,A3PVITIAGAY52P,0615900305,5
83283,AUZ96COITGKE3,149594123X,4
20553,A2U7WBWEY9LV1K,0989104400,5
76933,A1WYEX9X04EIDA,1493530682,5
85851,A3IT591UD2YGOR,1499142978,3
51923,A1TL2J0E266JKA,1481162527,3
95653,ADGA24LN09E42,B00BG3ELWS,5
34269,A1MUAEATTGI7G5,1466276983,4
8184,A1WKJG2TX6NGVV,0451466233,5
67183,A1CHB3TM1KJYRE,1490559175,5
3877,ATD5ZEHYN4NBL,0345803493,5
105103,A3QU0T2MAJ2VJM,B00IGUOMGY,5
67698,A2VTTYBWEDAUH3,1490596801,5
79607,A2WWLU2R30IL8C,1494443252,5
46883,A3W2ZUMCYMW6B7,1477817182,3
2743,AN2E5YJJ63Z0T,0062326201,4
81141,A2OCN5Z5Y8E8XJ,1494931451,5
60101,A3L2JFQR9GC6RA,1484068769,5
6527,AK24EU9MYMGYM,0425267814,5
60455,A20XM6F911RIDE,1484120906,4
55920,A1BC1EZ5SWCF6B,1482596709,5
19765,A2ESKW2RO8BOPU,0988715880,5
32784,A1RM1BXXU6KJPM,1455582689,5
39023,A1874P43JYYTJT,1476741182,5
70961,A13KP9R4K5RZES,1491296518,4
10188,A1KMD8HMYP57O0,0615680046,5
31272,A3M8OP0ZHAQDLP,1455574856,5
39855,A35DG8IV8T205E,1476744084,5
59796,AX0W0OZJYG81G,1484053699,4
24532,A23V5ED74WPYL8,0989598403,4
65661,A2WOOCV1PA7J8,1490401822,4
72336,A1X5V3LU8TC8QU,1492293296,5
48425,A27V6NFIQ8XFBW,147937296X,2
85615,A2DF5TPZQCNMFW,1497585368,5
61659,A2I9SOM8NW320O,1484854152,4
71400,A2LBU8ZARC0QHC,1492121169,5
105795,A1OIO7LQZPT7VX,B00J44T4YQ,5
77446,A3MQ1DCPHXBAHY,1493632876,4
19726,A2J7K4CHG2EEXL,0988715880,5
43334,AQ96B7L79E8J4,1476763526,5
27423,A3MQ1DCPHXBAHY,125005236X,5
5748,A3L6PXRQCN15ES,0425266516,5
69560,A27NVXX82H6EUN,1491072032,3
51679,A29K3AQS45Y57S,1481060953,5
9593,A2EMO71G07GYZG,0578133512,5
36499,A4NU6Z55LLE2G,1476712980,5
65600,A2QWWSON17N3WK,1490392602,5
33276,A1GSAWTS30BV4W,1455599247,5
62725,A1D6L668JP279M,1484968042,1
53920,A1BC1EZ5SWCF6B,1481962116,4
94806,ARP7RFS0DPP8P,B00APSWJM4,2
81967,A85LSXS3F2GYC,1495307352,5
43353,A2EQF7DCMLRCSM,1476763526,5
81714,A11AYKR8GOW2HA,1495300978,5
65029,AK24EU9MYMGYM,149033274X,5
27496,A2NNKUZDWQ5UGY,125005236X,5
31602,A2H59CVVIH9886,145557631X,5
91812,AM9BSAAQVOWCL,1939786118,4
41239,AIV451PEJBF22,1476755590,5
65512,A2Q59QS5174NJ1,1490383395,3
90955,A17F3JQAMH2L1U,1938623541,4
15529,AQGUOLZBA6M7V,0804176809,5
97615,A12G2LI7K2303,B00CYKHQW4,5
46472,A3TDBI7P7JUJLE,1477808671,5
68582,AJL59IEBNETQ8,1490974377,4
53957,A22VZG6L26GEE3,1481968890,5
106320,A1Y7TTNFM0HKJZ,B00JGJB5E6,5
35703,A20CJS1U3Q5PZA,1471133524,4
82989,AZZKLPBAZY9RH,1495498530,5
96481,A2MHRBM9MKRNTN,B00CC3QZ8E,4
49507,A3KM84RAZA7XXC,1480138320,4
97220,A31L5PCBT6RSR2,B00CQYAW3I,5
53645,A3TOTE4FXWI1LY,1481957597,4
6205,A1BRKE278NSCZ,0425267067,5
103430,A17ZSGJ0MGJSQM,B00HFYQ346,3
101210,AOWE0S9JYYOVH,B00FXYLC96,3
34537,A1HWRJWHIOU2HF,1468161660,4
21481,A3Q6CMXMGESPOG,0989247910,4
14733,A1JLU5H1CCENWX,0692208879,5
8406,A21CMH8OUENQR3,0451466683,5
56064,A3DVTU6BUBAC6,1482628961,5
40230,A27GADI1VPO2IK,1476746532,5
41493,AEL81IO1WURTL,1476755590,5
65697,A15DITNF2MAJE,1490401822,5
33362,A3VTWIZJZ1LLA0,1455599247,5
17504,A1NJHOGKZZRAX8,0985872586,3
83152,A2REPZEUJP88WB,1495927857,5
74806,A13AO3KE1ARWNC,1492793639,4
18710,A1FJ6YD0TL90GN,0988489171,5
24550,A2XZ3OQ1S7IABI,0989598403,5
65908,A1CJ1UJBCSLDK1,1490417737,5
40630,A14VZGCVZYP3QV,1476752192,3
57754,A3OGIGTQ6SIHSN,1483901890,5
33792,A2DH4CMZ5ATDNN,1461085977,5
37053,A2XHH3665L33BT,1476718970,5
44420,AHQHUBE9H5TGN,1476776016,5
51611,A3KBRXW4PKK2MT,1481060139,5
48232,A1PFEXYA0ELWCD,1479359084,5
71792,A8RGD9RPL7YL3,1492186775,5
53066,AZZIFY29OWS6B,1481931628,2
63137,A3W2ZUMCYMW6B7,148950995X,2
33994,A3L96S474I5X02,146109111X,5
38170,A3KM84RAZA7XXC,1476732027,5
88073,AHLVLW2TZX1LA,1620612917,4
51574,ASIR2AXLUQJJW,1481060139,4
105001,AM9BSAAQVOWCL,B00IBHSZ4M,4
24948,A327UWW74ZDWVD,0989740633,5
22032,A33YHG38QGS7MI,0989283410,5
26365,A3QWKECMPY3BIK,0991426738,5
3643,AZRPAHQG1VHR0,0345546601,3
2858,A2SVSKVMSGV6AB,0062333038,5
25290,A2735JIVUDTBZ0,0989825086,4
107953,A3B143RS9OTU6F,B00KOSOX2O,4
65050,ABVXY3D3CCY1Q,149033730X,5
14264,A1NZYTIOK8YNXR,061589285X,5
70076,A21WSXIS8T4PZU,1491208295,5
91904,ACJS6J7UEXT5,1939786134,5
100322,A15SXR274LOSHU,B00FG2LWWM,5
3333,AOG7QX0DY05Q6,0345544110,3
11302,A1JLU5H1CCENWX,0615766412,5
72186,A3J5XVO97ZC4B2,1492265225,4
14071,A21HD9GWN5OHDZ,0615885438,5
53835,AYDO4CLBG2H4M,1481960741,5
76768,A2N5N8XEU3HOG,1493511459,4
9958,A2BFYRLZH7A1VM,0615581927,5
88203,A227LPT1ZGL961,1620612925,5
106782,A3BU2XJNEHB3D,B00K2GAUC0,5
9137,A2MHRBM9MKRNTN,0451469402,4
89779,A3526B1LCK47X9,1936413213,5
51038,A3PSJMCN64D07I,1481004379,5
15791,A2QIH5TAPEKLDA,0983157200,3
70073,AWC38PDUZQ8RJ,1491208295,4
28051,A1CNQTCRQ35IMM,1402244428,3
40881,A1CQB4MLPK52SZ,1476753164,4
78810,A1IDKZE0M1TSO0,1494244381,3
72056,A143NRESNGGS86,1492259667,5
51388,AUTMCMDU1Y1O7,1481058134,5
7076,A1B9WI8TVGG0O,0425269868,5
55723,A235NU3KW6O9SD,1482529858,3
72465,A3DQ26A7J8IA6A,1492301205,5
26820,A1E9DAKE9AFGAN,0991732766,4
91331,A1V3TIPMB2EDRU,1939455073,3
78360,A34YRJ0YCUU05L,1493768824,5
63134,A1TDSACWH3NYMW,148950995X,5
41539,A2VIP29TLW90PR,1476755590,2
57160,A3FOL8CN5A1TFR,1482747634,5
99819,A320NYVVIZSZGY,B00EPZUSYY,5
33220,A11HGVNM8Q5A2O,1455599220,4
79241,A251SVMBQO95IE,1494289105,5
25588,ADGIPWM0QESLH,0991192818,5
51214,AXP1E6KGV6AM5,1481042440,2
94101,A23GRXCXQU3SM8,B008ETBJ5E,5
89551,A2L6E7FBLJFIUX,1936305062,4
61151,A2YOFCOEKH3KB,1484816064,5
36964,A3L2JFQR9GC6RA,1476718202,5
71638,AZWFRE4P8874D,149214889X,4
34345,A320NYVVIZSZGY,1466276983,5
17964,A38GTWP8DC82GT,0988301318,4
81702,A32SDI22JE3VA4,1495300978,5
27543,AXMNLUJHA9RG7,125005236X,5
56484,A17JIHQIDWN21H,1482658143,5
33930,A3CX9D0Q6RDUC1,146109111X,4
17041,A3TN3S5AIF55KG,0985817003,3
13813,A1SFJ0BX9DXMCI,0615860826,5
14466,A358GAM1Z9FOC1,0615911684,5
62683,A33JTEMYGCO69V,1484967836,5
30173,A1F3UZSHITMWCN,1452662673,4
63600,AIL5WGEV9YQWB,1489521534,5
45137,A1DJCR1E71SR2C,1477473971,3
104865,A2XAX1I66KXC4V,B00IA6QWP8,5
29406,A10C5RP21MQYT6,1442485280,4
46453,AS3UFV3FTRHBO,1477808671,4
28162,AQGUOLZBA6M7V,1402245777,5
7433,A179ZGXWA4RW3Q,0425272354,3
30132,A1T191BFZ4M2GC,1452645493,4
100407,A2LYOOGJLVVM5S,B00FGFY86G,5
68385,A5IWXB9M79X30,1490946810,4
79195,A1OIO7LQZPT7VX,1494289105,5
61945,A3GUHMXFZRA2NO,1484865510,5
69310,A3HCHT4UDOVXIH,1491039701,4
1453,A3C2WBK4CFL59X,0062294776,5
14469,A8RGD9RPL7YL3,0615911684,5
94500,A39B4H20EJ9PMT,B00A6NG154,5
56401,A19DWIC1T7127Y,1482640058,5
10177,A3IQ5HVRNPSB0X,0615680046,5
106037,A26GHQOTRZMGG8,B00JDLFHRI,5
8852,A2ZBOGVULTN8AC,0451468279,5
92719,A1HAX9F7HY0D5V,1940832977,5
10242,A57OI31NU3CK,0615680046,5
101265,A2Q8UD0KVSQC3G,B00G0ZMWOG,4
33018,A2FTJAYZ1P2UGT,1455599182,5
34276,A2DH4CMZ5ATDNN,1466276983,3
10371,A1AJFCC2P4J0WF,061568677X,4
74796,A13KP9R4K5RZES,1492788678,4
31733,A3BVZ567DH6SRJ,1455576506,5
19729,A3JMD13D2L8LF0,0988715880,5
35785,A366H9K5NYRYDN,1471133567,4
55241,ADGLADSOHAQMJ,1482332574,2
101438,A1LRBJVHET7X0I,B00G8BHJB8,5
30360,A1841TMI2HV7BS,1453720693,4
24667,A2N8SA67TDOL4,0989713482,5
40537,A2N0V6GUH28XMN,1476751803,5
94002,AHDWNMKWFS4FZ,B007KYH3P4,3
39601,A19364GSS400OP,147674355X,5
13190,A38I2YE5DPF9PT,0615827837,4
90728,AAYOJCDB471TI,1938623495,4
35927,A12F1OPZ17YHBS,1471133567,5
39036,A1I5LTLTT2EZYN,1476741182,5
50471,A25OT2WVEKP6HR,1480297275,4
84401,A143IV9N6HPKKB,1496146239,5
61174,AN9O9JE1B8LLO,1484816064,4
81709,A3361YMNILNAMH,1495300978,5
43449,A1IRYXDIFSCSEF,1476763526,5
107246,A1HTJ9URX28SY4,B00KANRBOK,5
97634,AEAFST0PI00MZ,B00CYKHQW4,5
97680,A2H08Q7AT8HV86,B00D5YWZFQ,5
86834,A2Q59QS5174NJ1,1499764529,5
80170,A1M17SUAWG5M6T,1494724693,2
28755,A12VB7824UUDC1,1419970291,5
42306,A35HAWJ5F1Z006,1476756503,5
31549,AFC97KDPMJHXG,1455574880,5
14614,AFO0PCZZUEW41,0615928854,5
19340,A1LM1XE1PYLBZ4,0988707470,5
67278,A1KWFT7KHKBHIH,1490559175,5
108001,A3361XGKYF17S3,B00KOSOX2O,5
75870,AE4H1E8A90ZHT,1492908495,5
29814,A1JLU5H1CCENWX,1442488697,5
4816,A2Q6FKRZG0DF6G,0425263916,5
6258,A3VTWIZJZ1LLA0,0425267067,3
66217,A2O22S3T4GE9QV,149043013X,5
7749,A35CARHL3JXUJ0,0451419707,3
29770,A35HAWJ5F1Z006,1442488662,5
86866,AZOA36JYUW0BO,1499764529,3
65859,A2ZBOGVULTN8AC,1490412727,4
11885,A1WKJG2TX6NGVV,0615789684,5
53394,A1VIEI9C8NEEU9,1481953214,5
2294,A64VNUAXNX8VO,0062302418,4
87587,A12G2LI7K2303,1619215020,5
73046,A3RKCR4IGPUFL0,1492353558,5
41388,A2WGMW9BLD3599,1476755590,5
75234,A1PH0SIPRL5J5Z,1492827436,4
102604,A64NGKLPWCG32,B00H0V069M,3
96973,A7QN3YS1SUO7G,B00CKHW04A,5
80547,A23ZKOQPLCX5GW,1494751534,5
20847,A31PEOCXMVP4X4,0989108155,4
49584,A32ONRYZ8Q6J8Q,1480170623,5
5138,AGBJLNGU1KNJU,0425263924,5
35038,A29O0RTLQBLMYP,1469982781,3
1747,AM4XZBQH36O2M,0062299271,3
61950,A270A3KNSPSJJJ,1484865510,5
58884,A3QLMOH8UIPL74,1483966763,5
72995,A3GUHMXFZRA2NO,1492351024,5
66673,A2RQEIYIOV3QXD,1490439838,4
18186,AZUK2I9YOOT1Y,0988301318,5
30935,A2A96H9YA1LG7G,1455549002,4
33922,A2H9D0AF35Y336,146109111X,4
18456,A57OI31NU3CK,0988489112,5
52162,A2S9JNZ43F2IRR,1481258885,5
1505,ANAY7Y1XQYM8C,0062294776,5
60354,A3FVC66FNE0WY9,1484118782,5
106819,ALCC6SWW4WCXR,B00K31DCD8,4
36185,A11GG623AD89YT,1475181221,4
10595,AGYHA346U3CNP,0615741932,5
53778,A1SFNAPI9UFL3D,1481960741,3
99226,A2PMOXCUSGGMX6,B00EB323E8,4
75412,A1PH5F2600WN2,1492884685,4
68432,A2VRZDJXL8K5ZM,1490962050,4
23585,A12PCQ4PX758P,0989450236,5
100141,A1JLU5H1CCENWX,B00FA2B9S0,5
44768,A9508DHWVHBTN,1476776040,5
13716,A3FQWDNO97VUGG,0615859763,4
66453,A3D1XE34V8ORDQ,149043013X,5
6005,A2VSFHELFF7ICE,0425266869,5
9158,A2EU9VP0MRMUGE,0451469402,3
51210,A39B4H20EJ9PMT,1481042440,4
22521,A1X5V3LU8TC8QU,0989373827,5
7762,A2T5K3HIGHJYE8,0451419707,5
47910,A3TJL4C5ZOCDH4,1479245712,5
47470,A1JIZ2Y8VG90AI,1478132744,5
61198,A3HCHT4UDOVXIH,1484816064,5
103186,A2JAA17LVTPB7T,B00HDSGUQ0,4
96902,ALCC6SWW4WCXR,B00CK51JT4,5
48702,AY3DADAFGJ3G,1479398772,5
24814,A2JTP5MGUQH33D,0989740617,4
1042,A9OMWAKOUCE2H,0062273280,4
91883,A1JQVAOISRZK3M,1939786134,4
35611,ALSEGBN10S06D,1470124327,5
81134,A3Q6CMXMGESPOG,1494931451,5
105025,A2CIVTC43B6HP5,B00IE4QU7Q,5
64833,A20CJS1U3Q5PZA,149032495X,5
32713,A14P4UH613ZFQZ,1455582689,5
96637,A2103X7H4V415L,B00CCRTFSC,5
82254,A37K4PSD8DYY7L,149539090X,4
81521,A2N8SA67TDOL4,1495281078,4
91015,A243FA8XGHI63J,1938623614,5
71158,A3FQPESOTN6T47,1492103748,5
100911,A2N0YZV2JT6O72,B00FKERXXS,5
25850,A2NF6S9UZCJN54,0991379616,5
95186,A3361XGKYF17S3,B00B5XDXPA,5
27788,A3EUQRF7ZHCVFV,1250058236,5
46778,A3G0JABVQ4GLAF,1477817182,5
10788,A3KBRXW4PKK2MT,0615748996,5
4398,A1WZ6KEPMXI5BK,0373778287,4
57177,A1YK1AM70HDXLE,1482747634,3
84426,A1HWG5486TTBNP,1496146239,5
11350,A2EWV79XJ1B45H,0615766412,4
56670,A27V6NFIQ8XFBW,1482680858,3
24583,A1AYACY5KT0YOG,0989668401,4
104207,ASQYH3Z7VX7WD,B00HTJJSSU,5
5559,A2R1O1817N61KM,042526596X,5
107129,A2H418XSATH0K7,B00K9ZLW3K,4
45695,A2Y3ZGVRA3S23L,1477805028,5
98406,A2JXKTUD7CSNY6,B00DNPQSPK,5
54785,A13MGOHY9LV11G,148231312X,5
17864,A9U38KC8SCFAE,0988273632,5
99482,A1AHCX8ONTKNSG,B00EC197UC,5
11560,A1K5LVT31CG1IH,0615771106,4
76839,A2UQGX6YMQ5BAL,1493511459,4
23445,A17F3JQAMH2L1U,0989450201,4
35341,A2ORQUJV81OPSC,1469984016,5
64578,A1GHQOXZME7VLL,1490313281,5
92720,A1GECJN7XHDKU6,1940832977,5
60614,A30TZBEYTQK723,1484131622,2
107765,A17APVES3TT17Y,B00KK1GLWA,5
27904,A3L0T7QGSRJOWG,1250058236,5
91648,A27WSU8CQ502TY,193978607X,5
76696,A3IG0FIQ33731O,1492998214,5
77770,AOD0KRO374ZG6,1493649779,5
33326,A1UB0T5HVJIK62,1455599247,5
7607,A1N00Z8F31AF8L,0451239350,4
29678,A3KN8RX7ZZ1ULZ,1442488662,4
26953,A2WA0ICRX5ELFT,0991841174,4
74231,A33KNBGC6UM133,1492764167,4
95284,A31S1K0EC7VG7U,B00B73H3K4,5
103182,A9LO0O8HSMPRZ,B00HDSGUQ0,3
65607,A3PE4ENWAY4D9O,1490392602,5
30099,A2WGMW9BLD3599,1452645493,5
99704,A2KAZR7Z01THW8,B00EPZUSYY,4
40890,A11WV1ZQIXV812,1476753164,5
